ангстремы	R	G_1	G_2	B
5062.959212	-138.408718	-36.010652	-38.264280	-46.686037
5062.996268	-138.437569	-36.041078	-38.208182	-46.721401
5063.033326	-138.446769	-36.046612	-38.197936	-46.752834
5063.070384	-138.411430	-36.050836	-38.174592	-46.751517
5063.107443	-138.357756	-36.051130	-38.178756	-46.738411
5063.144503	-138.298844	-36.026538	-38.214356	-46.725306
5063.181564	-138.200642	-36.053029	-38.200181	-46.756734
5063.218626	-138.091967	-36.037605	-38.210893	-46.746249
5063.255690	-137.996395	-35.975033	-38.209816	-46.706949
5063.292754	-137.911306	-35.888889	-38.221837	-46.676820
5063.329820	-137.862892	-35.798821	-38.232547	-46.665028
5063.366886	-137.788289	-35.656373	-38.311356	-46.649307
5063.403953	-137.725475	-35.549292	-38.375756	-46.607396
5063.441022	-137.709809	-35.404241	-38.424438	-46.544534
5063.478092	-137.711167	-35.205507	-38.415498	-46.490842
5063.515162	-137.730857	-34.997618	-38.348942	-46.433225
5063.552234	-137.784592	-34.757005	-38.315125	-46.336328
5063.589307	-137.851417	-34.539975	-38.247266	-46.238126
5063.626380	-137.920857	-34.353072	-38.116562	-46.159571
5063.663455	-137.986365	-34.141303	-37.929564	-46.062690
5063.700531	-138.019137	-33.926926	-37.717699	-45.944865
5063.737608	-138.074164	-33.804210	-37.429910	-45.878108
5063.774686	-138.108240	-33.638296	-37.108098	-45.817900
5063.811765	-138.106967	-33.499885	-36.762738	-45.802208
5063.848845	-138.066419	-33.415155	-36.465836	-45.783899
5063.885926	-137.994455	-33.336977	-36.242261	-45.798318
5063.923008	-137.905477	-33.212985	-36.005607	-45.829754
5063.960091	-137.812576	-33.073292	-35.770276	-45.832389
5063.997175	-137.709209	-32.895645	-35.557211	-45.837643
5064.034261	-137.615010	-32.761205	-35.353320	-45.845514
5064.071347	-137.531288	-32.663421	-35.190018	-45.857311
5064.108434	-137.441025	-32.481875	-35.072536	-45.803663
5064.145523	-137.374327	-32.319971	-34.982546	-45.784048
5064.182612	-137.331191	-32.201268	-34.922663	-45.723861
5064.219703	-137.340409	-32.074718	-34.823521	-45.672839
5064.256794	-137.400666	-31.950793	-34.632773	-45.593028
5064.293887	-137.498872	-31.901470	-34.432874	-45.487047
5064.330980	-137.580059	-31.899262	-34.239531	-45.413789
5064.368075	-137.657316	-31.919301	-34.044889	-45.297350
5064.405171	-137.724100	-31.928870	-33.906528	-45.178300
5064.442267	-137.802657	-31.867777	-33.774717	-45.055331
5064.479365	-137.878592	-31.811921	-33.638988	-44.988636
5064.516464	-137.949289	-31.769153	-33.486256	-44.929795
5064.553564	-137.988579	-31.693677	-33.355777	-44.918061
5064.590665	-137.997774	-31.565868	-33.267174	-44.872309
5064.627767	-137.942858	-31.477318	-33.223060	-44.804317
5064.664870	-137.874861	-31.354756	-33.222123	-44.735021
5064.701974	-137.827801	-31.209960	-33.239503	-44.646104
5064.739079	-137.809525	-31.059939	-33.302670	-44.588591
5064.776185	-137.797791	-30.924316	-33.334437	-44.544163
5064.813292	-137.754661	-30.860652	-33.340038	-44.538982
5064.850401	-137.727231	-30.844084	-33.339098	-44.510256
5064.887510	-137.714191	-30.797431	-33.382634	-44.423974
5064.924620	-137.722081	-30.744240	-33.389542	-44.299763
5064.961732	-137.729971	-30.751221	-33.371596	-44.203027
5064.998844	-137.771868	-30.705882	-33.392891	-44.120685
5065.035958	-137.786296	-30.647466	-33.405029	-44.076279
5065.073072	-137.800722	-30.519734	-33.427630	-44.067188
5065.110188	-137.786374	-30.411626	-33.375680	-44.051559
5065.147304	-137.761563	-30.264290	-33.302807	-44.050317
5065.184422	-137.730215	-30.098652	-33.243017	-43.987608
5065.221541	-137.676637	-29.892482	-33.181922	-43.924902
5065.258661	-137.594290	-29.695479	-33.086829	-43.902740
5065.295781	-137.500179	-29.501101	-33.000895	-43.900194
5065.332903	-137.407381	-29.296273	-32.913659	-43.885880
5065.370026	-137.326357	-29.125456	-32.802890	-43.914718
5065.407150	-137.236183	-28.969031	-32.658130	-43.925248
5065.444275	-137.126402	-28.900221	-32.467613	-43.917472
5065.481401	-137.015319	-28.805265	-32.337253	-43.918849
5065.518528	-136.917316	-28.706391	-32.238280	-43.894075
5065.555656	-136.867695	-28.614061	-32.152387	-43.898068
5065.592786	-136.849454	-28.594950	-32.091340	-43.886370
5065.629916	-136.856054	-28.664742	-32.027681	-43.864215
5065.667047	-136.887493	-28.798589	-31.953567	-43.821143
5065.704179	-136.907164	-28.937658	-31.882072	-43.796376
5065.741313	-136.899382	-29.058417	-31.789665	-43.697097
5065.778447	-136.933430	-29.196163	-31.726022	-43.599130
5065.815583	-136.992314	-29.302529	-31.693754	-43.536462
5065.852719	-137.078644	-29.450718	-31.654953	-43.514320
5065.889857	-137.142748	-29.649876	-31.595240	-43.497408
5065.926995	-137.185935	-29.815038	-31.528996	-43.511866
5065.964135	-137.180759	-29.916147	-31.454912	-43.560306
5066.001276	-137.158592	-29.917917	-31.386061	-43.617893
5066.038417	-137.120743	-29.834734	-31.370799	-43.697695
5066.075560	-137.107727	-29.739794	-31.390825	-43.761809
5066.112704	-137.110394	-29.650086	-31.442216	-43.883422
5066.149849	-137.084311	-29.546009	-31.464852	-43.993267
5066.186995	-137.042546	-29.421028	-31.500556	-44.042992
5066.224142	-136.987717	-29.264691	-31.512735	-44.049591
5066.261290	-136.961638	-29.110976	-31.532754	-44.058802
5066.298439	-136.943401	-28.988631	-31.509651	-44.017052
5066.335589	-136.972205	-28.864987	-31.446042	-43.941330
5066.372740	-136.982715	-28.743962	-31.383743	-43.844706
5066.409893	-136.974931	-28.642543	-31.282250	-43.728489
5066.447046	-136.972374	-28.552889	-31.127193	-43.638409
5066.484200	-136.969817	-28.460627	-30.918578	-43.533963
5066.521356	-136.972485	-28.361838	-30.715200	-43.462185
5066.558512	-136.971235	-28.281344	-30.519673	-43.390410
5066.595670	-136.954307	-28.174727	-30.380332	-43.292512
5066.632828	-136.932154	-28.022393	-30.257982	-43.197231
5066.669988	-136.906083	-27.870067	-30.195730	-43.125470
5066.707148	-136.835600	-27.759551	-30.173978	-43.104659
5066.744310	-136.801695	-27.688230	-30.165289	-43.112587
5066.781473	-136.821348	-27.619525	-30.160519	-43.128352
5066.818636	-136.804426	-27.563885	-30.206691	-43.112767
5066.855801	-136.790117	-27.542209	-30.303801	-43.125918
5066.892967	-136.795401	-27.538820	-30.458374	-43.107722
5066.930134	-136.816357	-27.549798	-30.586817	-43.107812
5066.967302	-136.854291	-27.624771	-30.681295	-43.143165
5067.004471	-136.871326	-27.716718	-30.769238	-43.170680
5067.041641	-136.879218	-27.832168	-30.825832	-43.212559
5067.078812	-136.943264	-27.938469	-30.883730	-43.198281
5067.115984	-137.003390	-28.029093	-30.953377	-43.163108
5067.153157	-137.028253	-28.105348	-31.041302	-43.159279
5067.190332	-137.068785	-28.164623	-31.078295	-43.182872
5067.227507	-137.075363	-28.162523	-31.129650	-43.159455
5067.264683	-137.071496	-28.140836	-31.141829	-43.158237
5067.301861	-137.037596	-28.113928	-31.133116	-43.181828
5067.339039	-137.007616	-28.076576	-31.103512	-43.196278
5067.376219	-136.993305	-28.054893	-31.059549	-43.205504
5067.413399	-136.978995	-27.983599	-31.036477	-43.189923
5067.450581	-136.922907	-27.886197	-30.969017	-43.216121
5067.487763	-136.856377	-27.780968	-30.885895	-43.268428
5067.524947	-136.767658	-27.730576	-30.788417	-43.271124
5067.562132	-136.675028	-27.693240	-30.748385	-43.238572
5067.599318	-136.633314	-27.695070	-30.662665	-43.229519
5067.636504	-136.590297	-27.709953	-30.573033	-43.226994
5067.673692	-136.592969	-27.743110	-30.549980	-43.229690
5067.710881	-136.589114	-27.750159	-30.556949	-43.245439
5067.748071	-136.582649	-27.765039	-30.590024	-43.296429
5067.785262	-136.586625	-27.820380	-30.593077	-43.378742
5067.822454	-136.623232	-27.950115	-30.661389	-43.464966
5067.859648	-136.659836	-28.133353	-30.678795	-43.528998
5067.896842	-136.735591	-28.283954	-30.706642	-43.637399
5067.934037	-136.845275	-28.417579	-30.673149	-43.761456
5067.971233	-136.924936	-28.572078	-30.667063	-43.871150
5068.008431	-136.998067	-28.742229	-30.689687	-43.978228
5068.045629	-137.039874	-28.868000	-30.653587	-44.057895
5068.082828	-137.075154	-29.002899	-30.597914	-44.136253
5068.120029	-137.111737	-29.090814	-30.527891	-44.178069
5068.157230	-137.120916	-29.148711	-30.507456	-44.213358
5068.194433	-137.094864	-29.100915	-30.443963	-44.193843
5068.231637	-137.060984	-28.960481	-30.458761	-44.176938
5068.268841	-137.016667	-28.842235	-30.470949	-44.126110
5068.306047	-136.946259	-28.726606	-30.515754	-44.084418
5068.343254	-136.866722	-28.553577	-30.539682	-44.068822
5068.380462	-136.793712	-28.357074	-30.507508	-44.029744
5068.417671	-136.724620	-28.189284	-30.488382	-43.978926
5068.454881	-136.673796	-28.039767	-30.474476	-43.908542
5068.492092	-136.639934	-27.925481	-30.455352	-43.851208
5068.529304	-136.636076	-27.835987	-30.423185	-43.780831
5068.566517	-136.657004	-27.785632	-30.394932	-43.750897
5068.603731	-136.698801	-27.800500	-30.341897	-43.700094
5068.640946	-136.740595	-27.784063	-30.270604	-43.646685
5068.678162	-136.775865	-27.771539	-30.224097	-43.598496
5068.715379	-136.867219	-27.817711	-30.182810	-43.528137
5068.752598	-136.963784	-27.861271	-30.162393	-43.440825
5068.789817	-137.072082	-27.928305	-30.156325	-43.383517
5068.827038	-137.156897	-27.956209	-30.145040	-43.330124
5068.864259	-137.207800	-27.991936	-30.128539	-43.272821
5068.901482	-137.263916	-28.022445	-30.095085	-43.176398
5068.938705	-137.297859	-28.076425	-30.081194	-43.112583
5068.975930	-137.321368	-28.127795	-30.064696	-43.081372
5069.013156	-137.355307	-28.179161	-30.031247	-43.076244
5069.050382	-137.404892	-28.248781	-29.952160	-43.051556
5069.087610	-137.401012	-28.272758	-29.871774	-43.024261
5069.124839	-137.385397	-28.314989	-29.846156	-43.050428
5069.162069	-137.359352	-28.292023	-29.803589	-43.054428
5069.199300	-137.343739	-28.304263	-29.798836	-43.089720
5069.236532	-137.364633	-28.334755	-29.825375	-43.148478
5069.273765	-137.355539	-28.340473	-29.838874	-43.261990
5069.310999	-137.358179	-28.381392	-29.848461	-43.318133
5069.348234	-137.363426	-28.401450	-29.872388	-43.370360
5069.385470	-137.332170	-28.454098	-29.970622	-43.434318
5069.422708	-137.287880	-28.462419	-30.096226	-43.515219
5069.459946	-137.257932	-28.479866	-30.260931	-43.635223
5069.497185	-137.218860	-28.509043	-30.403465	-43.736971
5069.534426	-137.190218	-28.582537	-30.545992	-43.854354
5069.571667	-137.158971	-28.623441	-30.644193	-43.949572
5069.608910	-137.109477	-28.610902	-30.720230	-44.025233
5069.646153	-137.092571	-28.619218	-30.822330	-44.078732
5069.683398	-137.067846	-28.561062	-30.932245	-44.170026
5069.720644	-137.023572	-28.498999	-31.014784	-44.256101
5069.757890	-136.981907	-28.409571	-31.041277	-44.306982
5069.795138	-136.965005	-28.403555	-31.078194	-44.353951
5069.832387	-136.954621	-28.409269	-31.061678	-44.363124
5069.869637	-136.950753	-28.388919	-31.003461	-44.369690
5069.906888	-136.942975	-28.355539	-30.973916	-44.377559
5069.944140	-136.946926	-28.348223	-30.939161	-44.346334
5069.981393	-136.924815	-28.364362	-30.920044	-44.312505
5070.018647	-136.870129	-28.393530	-30.897019	-44.313859
5070.055902	-136.833689	-28.443545	-30.884420	-44.295669
5070.093158	-136.829823	-28.510495	-30.912212	-44.283994
5070.130416	-136.876772	-28.596985	-30.959547	-44.271017
5070.167674	-136.874209	-28.609206	-31.006879	-44.225468
5070.204933	-136.862525	-28.669631	-31.114139	-44.191648
5070.242194	-136.861265	-28.735264	-31.243540	-44.151316
5070.279455	-136.846976	-28.787866	-31.372934	-44.097958
5070.316718	-136.822267	-28.835254	-31.558339	-44.122767
5070.353981	-136.830126	-28.851374	-31.713770	-44.148877
5070.391246	-136.853616	-28.855770	-31.856167	-44.141116
5070.428511	-136.867987	-28.831507	-31.956871	-44.125540
5070.465778	-136.853700	-28.826785	-32.013282	-44.082611
5070.503046	-136.813362	-28.797315	-32.059269	-44.068340
5070.540315	-136.818614	-28.756123	-32.076599	-44.108776
5070.577585	-136.801724	-28.679767	-32.056155	-44.142696
5070.614856	-136.791347	-28.583879	-32.010967	-44.188337
5070.652128	-136.797902	-28.533581	-31.944942	-44.254813
5070.689401	-136.804456	-28.458540	-31.834641	-44.310867
5070.726675	-136.818823	-28.439503	-31.763416	-44.385150
5070.763950	-136.835794	-28.443909	-31.703916	-44.485474
5070.801226	-136.847555	-28.505613	-31.699114	-44.600118
5070.838503	-136.864524	-28.517830	-31.721658	-44.764239
5070.875782	-136.864563	-28.567809	-31.733783	-44.915329
5070.913061	-136.842466	-28.632109	-31.751117	-45.057295
5070.950341	-136.860735	-28.669061	-31.761938	-45.197952
5070.987623	-136.856868	-28.745073	-31.849582	-45.324277
5071.024905	-136.837376	-28.804154	-31.917689	-45.433669
5071.062189	-136.808772	-28.908802	-32.019645	-45.526129
5071.099474	-136.748922	-29.017349	-32.081234	-45.596450
5071.136759	-136.695585	-29.062097	-32.157141	-45.643333
5071.174046	-136.640949	-29.108143	-32.188779	-45.666779
5071.211334	-136.611050	-29.182828	-32.208699	-45.664186
5071.248623	-136.581154	-29.247094	-32.263767	-45.670707
5071.285913	-136.552560	-29.384255	-32.334453	-45.618647
5071.323204	-136.512253	-29.548745	-32.425962	-45.573099
5071.360496	-136.499283	-29.708019	-32.435459	-45.544475
5071.397789	-136.495425	-29.856871	-32.478799	-45.506741
5071.435083	-136.504584	-29.999206	-32.464865	-45.423453
5071.472378	-136.521552	-30.076454	-32.450932	-45.344074
5071.509674	-136.530709	-30.222679	-32.425285	-45.256890
5071.546971	-136.546373	-30.350675	-32.390529	-45.233485
5071.584270	-136.542514	-30.479965	-32.357077	-45.194464
5071.621569	-136.558176	-30.589726	-32.293693	-45.151540
5071.658870	-136.582948	-30.627904	-32.202983	-45.198416
5071.696171	-136.598608	-30.599710	-32.061525	-45.277823
5071.733474	-136.586939	-30.563709	-31.986443	-45.336405
5071.770777	-136.570066	-30.532915	-31.919173	-45.423612
5071.808082	-136.554494	-30.493014	-31.881836	-45.540742
5071.845388	-136.562345	-30.505165	-31.884838	-45.646155
5071.882694	-136.551979	-30.505604	-31.857913	-45.767176
5071.920002	-136.544216	-30.465707	-31.859615	-45.833543
5071.957311	-136.531249	-30.466147	-31.852209	-45.912916
5071.994621	-136.523486	-30.473092	-31.840900	-45.964962
5072.031932	-136.515724	-30.498252	-31.868623	-45.948050
5072.069244	-136.519671	-30.617082	-31.977006	-45.850477
5072.106557	-136.544433	-30.743711	-32.084082	-45.781531
5072.143871	-136.582203	-30.852119	-32.157328	-45.702181
5072.181186	-136.610864	-30.931902	-32.259189	-45.621535
5072.218503	-136.621311	-30.989566	-32.353240	-45.538292
5072.255820	-136.651270	-30.997796	-32.478504	-45.455053
5072.293138	-136.670821	-30.990416	-32.646688	-45.369217
5072.330458	-136.686469	-30.885480	-32.825267	-45.276882
5072.367778	-136.661793	-30.745431	-33.079278	-45.210567
5072.405100	-136.631916	-30.596286	-33.316365	-45.191079
5072.442422	-136.600740	-30.399025	-33.515721	-45.222318
5072.479746	-136.546155	-30.167960	-33.627925	-45.219738
5072.517071	-136.470763	-29.953815	-33.733620	-45.217159
5072.554396	-136.416185	-29.774797	-33.800294	-45.240591
5072.591723	-136.352505	-29.590586	-33.808442	-45.292632
5072.629051	-136.300533	-29.444099	-33.828293	-45.330365
5072.666380	-136.251165	-29.367843	-33.718102	-45.375898
5072.703710	-136.203100	-29.338404	-33.597514	-45.427930
5072.741041	-136.197949	-29.358380	-33.366404	-45.481260
5072.778373	-136.183695	-29.397860	-33.124904	-45.476073
5072.815706	-136.143437	-29.437337	-32.857413	-45.507294
5072.853040	-136.129185	-29.495014	-32.683554	-45.564517
5072.890376	-136.133137	-29.552689	-32.548710	-45.599634
5072.927712	-136.112386	-29.563555	-32.438576	-45.607446
5072.965049	-136.113737	-29.599122	-32.357052	-45.607457
5073.002388	-136.081287	-29.607386	-32.215728	-45.597066
5073.039727	-136.083939	-29.570147	-32.170615	-45.597077
5073.077068	-136.103491	-29.569311	-32.150206	-45.617888
5073.114409	-136.110042	-29.573675	-32.199995	-45.625697
5073.151752	-136.137391	-29.552039	-32.248482	-45.688104
5073.189096	-136.199836	-29.556403	-32.339863	-45.672513
5073.226440	-136.240179	-29.575065	-32.379244	-45.645224
5073.263786	-136.268822	-29.598926	-32.392626	-45.617937
5073.301133	-136.305262	-29.677376	-32.389111	-45.589351
5073.338481	-136.340399	-29.731126	-32.449283	-45.578964
5073.375830	-136.404128	-29.834262	-32.557541	-45.610167
5073.413180	-136.413267	-29.972484	-32.651497	-45.629672
5073.450531	-136.423705	-30.080806	-32.714256	-45.608887
5073.487883	-136.428944	-30.160531	-32.727626	-45.620593
5073.525237	-136.425085	-30.235053	-32.765688	-45.608906
5073.562591	-136.388739	-30.271884	-32.751766	-45.654399
5073.599946	-136.367988	-30.297017	-32.765134	-45.681697
5073.637303	-136.353735	-30.307856	-32.804490	-45.736282
5073.674660	-136.344680	-30.291405	-32.832150	-45.799959
5073.712018	-136.323932	-30.273656	-32.775347	-45.812957
5073.749378	-136.304484	-30.213030	-32.725045	-45.781776
5073.786739	-136.329213	-30.117326	-32.692936	-45.751896
5073.824100	-136.347444	-29.998240	-32.664727	-45.719419
5073.861463	-136.376068	-29.884358	-32.663803	-45.657062
5073.898827	-136.404691	-29.808159	-32.655083	-45.576519
5073.936192	-136.468388	-29.786529	-32.713921	-45.455707
5073.973557	-136.529484	-29.738918	-32.724688	-45.363482
5074.010924	-136.594474	-29.684814	-32.689986	-45.286852
5074.048292	-136.663357	-29.664489	-32.661781	-45.201132
5074.085661	-136.725740	-29.692228	-32.697229	-45.162182
5074.123032	-136.759543	-29.730357	-32.700201	-45.162204
5074.160403	-136.754375	-29.793164	-32.697977	-45.194698
5074.197775	-136.744012	-29.887142	-32.720433	-45.268756
5074.235148	-136.716763	-29.992803	-32.744185	-45.348006
5074.272523	-136.693413	-30.086770	-32.722478	-45.472709
5074.309898	-136.649283	-30.124882	-32.650118	-45.641565
5074.347274	-136.593467	-30.222736	-32.575165	-45.825996
5074.384652	-136.525965	-30.347857	-32.597621	-45.950676
5074.422031	-136.440285	-30.465178	-32.659035	-46.096127
5074.459410	-136.367596	-30.540937	-32.728238	-46.225986
